customer_id,batch_id,city,customer_name,customer_since,distance_km,email,ingestion_timestamp,phone,source_file,store_id,customer_age_days,customer_segment,silver_processed_at,total_orders,last_order_date,total_spent,avg_order_value,rfm_tier
C0016,20260603,Kopar Khairane,Abha Reddy,2024-04-19,7.5,labanmitra@example.net,2026-06-03T17:39:20.186841,2943006866,customers_S005_20260603.json,S005,775,VIP,2026-06-03T17:41:35.996Z,42,2026-06-03T00:00:00.000Z,788136.0,18765.14285714286,Gold VIP
C0582,20260603,Kopar Khairane,Tanvi Comar,2026-03-18,7.5,nkurian@example.org,2026-06-03T17:39:20.186841,3192264662,customers_S005_20260603.json,S005,77,Occasional,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0538,20260603,Vashi,Manbir Varma,2024-08-12,5.5,onarain@example.com,2026-06-03T17:39:20.186841,3299832027,customers_S005_20260603.json,S005,660,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0007,20260603,Turbhe,Chanchal Madan,2026-01-09,9.0,chakrabortybanjeet@example.com,2026-06-03T17:39:20.186841,3429807205,customers_S005_20260603.json,S005,145,Occasional,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,409992.0,17083.0,Loyal Regular
C0274,20260603,Kopar Khairane,Akshay Dugar,2023-11-01,7.5,ymadan@example.net,2026-06-03T17:39:20.186841,3534793744,customers_S005_20260603.json,S005,945,VIP,2026-06-03T17:41:35.996Z,36,2026-06-03T00:00:00.000Z,659616.0,18322.666666666668,Gold VIP
C0546,20260603,Seawoods,Garima Chawla,2024-04-30,2.0,harish28@example.org,2026-06-03T17:39:20.186841,3684877232,customers_S005_20260603.json,S005,764,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,159048.0,26508.0,Occasional
C0273,20260603,Nerul,Bhavika Mand,2025-05-21,4.0,raohitesh@example.com,2026-06-03T17:39:20.186841,3866861842,customers_S005_20260603.json,S005,378,Loyal,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,472254.0,19677.25,Loyal Regular
C0516,20260603,Seawoods,Oeshi Oza,2024-04-04,2.0,gulatikaran@example.net,2026-06-03T17:39:20.186841,3925632567,customers_S005_20260603.json,S005,790,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0201,20260603,Ulwe,Fitan Samra,2025-05-21,10.0,qarinrajagopalan@example.com,2026-06-03T17:39:20.186841,3954418439,customers_S005_20260603.json,S005,378,Loyal,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,374520.0,15605.0,Loyal Regular
C0022,20260603,Belapur,Vaishnavi Dora,2023-08-06,6.5,gautammemon@example.org,2026-06-03T17:39:20.186841,4030406615,customers_S005_20260603.json,S005,1032,VIP,2026-06-03T17:41:35.996Z,66,2026-06-03T00:00:00.000Z,893154.0,13532.636363636364,Gold VIP
C0134,20260603,Dronagiri,Ubika Gandhi,2025-05-15,18.0,geetika29@example.net,2026-06-03T17:39:20.186841,4056418075,customers_S005_20260603.json,S005,384,Loyal,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,108156.0,9013.0,Occasional
C0355,20260603,Kharghar,Harshil Sahota,2025-04-07,8.0,widishadeol@example.net,2026-06-03T17:39:20.186841,4072493835,customers_S005_20260603.json,S005,422,Loyal,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,248166.0,10340.25,Loyal Regular
C0113,20260603,Ulwe,Oeshi Ghosh,2025-01-24,10.0,charvi21@example.net,2026-06-03T17:39:20.186841,4380729765,customers_S005_20260603.json,S005,495,Loyal,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,247542.0,20628.5,Occasional
C0235,20260603,Nerul,Vincent Nori,2026-05-27,4.0,ati13@example.org,2026-06-03T17:39:20.186841,4605640411,customers_S005_20260603.json,S005,7,Occasional,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0155,20260603,Nerul,Anirudh Bedi,2025-07-20,4.0,reyansh43@example.net,2026-06-03T17:39:20.186841,4605903712,customers_S005_20260603.json,S005,318,Regular,2026-06-03T17:41:35.996Z,30,2026-06-03T00:00:00.000Z,451080.0,15036.0,Loyal Regular
C0296,20260603,Nerul,Ekanta Johal,2023-11-04,4.0,oni21@example.com,2026-06-03T17:39:20.186841,4800977584,customers_S005_20260603.json,S005,942,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,109332.0,18222.0,Occasional
C0532,20260603,Vashi,Mekhala Issac,2024-01-03,5.5,siddharth65@example.org,2026-06-03T17:39:20.186841,4979209789,customers_S005_20260603.json,S005,882,VIP,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,205554.0,11419.666666666666,Occasional
C0157,20260603,Kopar Khairane,Zashil Merchant,2025-07-19,7.5,ekansh53@example.net,2026-06-03T17:39:20.186841,5054258407,customers_S005_20260603.json,S005,319,Regular,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,80748.0,13458.0,Occasional
C0213,20260603,Belapur,Xiti Sibal,2024-10-16,6.5,dkant@example.com,2026-06-03T17:39:20.186841,5125829125,customers_S005_20260603.json,S005,595,Loyal,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,154224.0,12852.0,Occasional
C0469,20260603,Panvel,Tanay Kalla,2026-03-19,14.0,siddharth12@example.com,2026-06-03T17:39:20.186841,5154421571,customers_S005_20260603.json,S005,76,Occasional,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0402,20260603,Kopar Khairane,Zansi Mahajan,2024-08-23,7.5,mugdha02@example.org,2026-06-03T17:39:20.186841,5283535632,customers_S005_20260603.json,S005,649,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,15486.0,2581.0,Occasional
C0164,20260603,Dronagiri,Unni Garg,2025-07-21,18.0,agarwalhritik@example.com,2026-06-03T17:39:20.186841,5454050102,customers_S005_20260603.json,S005,317,Regular,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,360780.0,15032.5,Loyal Regular
C0229,20260603,Kopar Khairane,Peter Mittal,2024-06-12,7.5,farhandara@example.net,2026-06-03T17:39:20.186841,5533722027,customers_S005_20260603.json,S005,721,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,88110.0,14685.0,Occasional
C0360,20260603,Belapur,Meghana Sarma,2024-11-03,6.5,gulatiira@example.com,2026-06-03T17:39:20.186841,5544035277,customers_S005_20260603.json,S005,577,Loyal,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,347136.0,19285.33333333333,Occasional
C0390,20260603,Kopar Khairane,Ubika Biswas,2023-10-22,7.5,eta35@example.org,2026-06-03T17:39:20.186841,5546308430,customers_S005_20260603.json,S005,955,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0177,20260603,Dronagiri,Harini Johal,2024-10-13,18.0,djohal@example.net,2026-06-03T17:39:20.186841,5708241604,customers_S005_20260603.json,S005,598,Loyal,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,251298.0,13961.0,Occasional
C0460,20260603,Dronagiri,Azad Chander,2026-05-03,18.0,darsh29@example.net,2026-06-03T17:39:20.186841,5766952675,customers_S005_20260603.json,S005,31,Occasional,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0620,20260603,Vashi,Turvi Parmer,2023-06-27,5.5,ethanmukhopadhyay@example.org,2026-06-03T17:39:20.186841,5870664255,customers_S005_20260603.json,S005,1072,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0168,20260603,Kharghar,Arjun Goda,2025-07-05,8.0,nirja16@example.com,2026-06-03T17:39:20.186841,5971287620,customers_S005_20260603.json,S005,333,Regular,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,259290.0,14405.0,Occasional
C0392,20260603,Turbhe,Pallavi Sridhar,2023-08-22,9.0,hbahri@example.org,2026-06-03T17:39:20.186841,6036673440,customers_S005_20260603.json,S005,1016,VIP,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,437424.0,18226.0,Loyal Regular
C0466,20260603,Ulwe,Farhan Chad,2024-11-21,10.0,oni61@example.com,2026-06-03T17:39:20.186841,6157064191,customers_S005_20260603.json,S005,559,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0346,20260603,Turbhe,Rachit Khatri,2025-06-21,9.0,saranganga@example.org,2026-06-03T17:39:20.186841,6192680919,customers_S005_20260603.json,S005,347,Regular,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,122202.0,20367.0,Occasional
C0087,20260603,Seawoods,Bina Devi,2023-10-11,2.0,chandratimothy@example.net,2026-06-03T17:39:20.186841,6382447653,customers_S005_20260603.json,S005,966,VIP,2026-06-03T17:41:35.996Z,60,2026-06-03T00:00:00.000Z,981606.0,16360.1,Gold VIP
C0063,20260603,Vashi,Fiyaz Shankar,2024-05-28,5.5,kevin03@example.org,2026-06-03T17:39:20.186841,6720966528,customers_S005_20260603.json,S005,736,VIP,2026-06-03T17:41:35.996Z,30,2026-06-03T00:00:00.000Z,326340.0,10878.0,Loyal Regular
C0035,20260603,Turbhe,Pranav Bahri,2025-08-16,9.0,edugal@example.org,2026-06-03T17:39:20.186841,6972230934,customers_S005_20260603.json,S005,291,Regular,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,224718.0,9363.25,Loyal Regular
C0385,20260603,Kopar Khairane,Maanas Rama,2025-10-04,7.5,kkala@example.org,2026-06-03T17:39:20.186841,7047733813,customers_S005_20260603.json,S005,242,Regular,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,140472.0,11706.0,Occasional
C0119,20260603,Vashi,Vyanjana Narayan,2023-09-12,5.5,mohammeddhingra@example.org,2026-06-03T17:39:20.186841,7058239818,customers_S005_20260603.json,S005,995,VIP,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,214710.0,11928.333333333334,Occasional
C0589,20260603,Kharghar,Pratyush Mitra,2023-08-17,8.0,asingh@example.com,2026-06-03T17:39:20.186841,7134162839,customers_S005_20260603.json,S005,1021,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,150678.0,25113.0,Occasional
C0331,20260603,Nerul,Triya Gulati,2025-07-02,4.0,tnagy@example.net,2026-06-03T17:39:20.186841,7180959206,customers_S005_20260603.json,S005,336,Regular,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,92358.0,15393.0,Occasional
C0635,20260603,Vashi,Ekiya Khatri,2025-03-23,5.5,damini23@example.org,2026-06-03T17:39:20.186841,7312446496,customers_S005_20260603.json,S005,437,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0027,20260603,Seawoods,Naveen Jayaraman,2025-04-08,2.0,kibekeya@example.com,2026-06-03T17:39:20.186841,7336116477,customers_S005_20260603.json,S005,421,Loyal,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,374262.0,15594.25,Loyal Regular
C0548,20260603,Turbhe,Saksham Roy,2023-08-23,9.0,balvansampath@example.com,2026-06-03T17:39:20.186841,7348392055,customers_S005_20260603.json,S005,1015,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0311,20260603,Nerul,Aradhana Varkey,2024-09-19,4.0,xiti26@example.com,2026-06-03T17:39:20.186841,7389452862,customers_S005_20260603.json,S005,622,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,89724.0,14954.0,Occasional
C0109,20260603,Seawoods,Dhriti Tripathi,2024-05-17,2.0,bahlrohan@example.org,2026-06-03T17:39:20.186841,7731522101,customers_S005_20260603.json,S005,747,VIP,2026-06-03T17:41:35.996Z,30,2026-06-03T00:00:00.000Z,391560.0,13052.0,Loyal Regular
C0344,20260603,Nerul,Veer Rastogi,2023-07-03,4.0,devgokhale@example.net,2026-06-03T17:39:20.186841,7773315413,customers_S005_20260603.json,S005,1066,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,30660.0,5110.0,Occasional
C0148,20260603,Kopar Khairane,Charita Nori,2024-11-03,7.5,naksh80@example.org,2026-06-03T17:39:20.186841,7966351692,customers_S005_20260603.json,S005,577,Loyal,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,248310.0,13795.0,Occasional
C0599,20260603,Nerul,Tejas Luthra,2024-11-28,4.0,ijayabhagat@example.com,2026-06-03T17:39:20.186841,8327402271,customers_S005_20260603.json,S005,552,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0407,20260603,Dronagiri,Harish Srivastava,2024-10-18,18.0,pooja96@example.org,2026-06-03T17:39:20.186841,8365409603,customers_S005_20260603.json,S005,593,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,54264.0,9044.0,Occasional
C0373,20260603,Seawoods,Ishanvi Parsa,2024-08-13,2.0,wsood@example.com,2026-06-03T17:39:20.186841,8485703725,customers_S005_20260603.json,S005,659,Loyal,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,190932.0,15911.0,Occasional
C0439,20260603,Seawoods,Janya Ram,2024-06-19,2.0,rroy@example.com,2026-06-03T17:39:20.186841,8521978903,customers_S005_20260603.json,S005,714,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,29484.0,4914.0,Occasional
C0640,20260603,Panvel,Neelima Ratti,2025-09-07,14.0,virajkala@example.org,2026-06-03T17:39:20.186841,8589242056,customers_S005_20260603.json,S005,269,Regular,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0342,20260603,Belapur,Xalak Kanda,2025-02-23,6.5,warjas84@example.com,2026-06-03T17:39:20.186841,8622818093,customers_S005_20260603.json,S005,465,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,166140.0,27690.0,Occasional
C0301,20260603,Dronagiri,Finn Anand,2025-02-24,18.0,lajitarajan@example.com,2026-06-03T17:39:20.186841,8632455492,customers_S005_20260603.json,S005,464,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,155754.0,25959.0,Occasional
C0398,20260603,Unknown,Rajeshri Balasubramanian,2023-09-26,8.0,meera99@example.org,2026-06-03T17:39:20.186841,8663359149,customers_S005_20260603.json,S005,981,VIP,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,556098.0,23170.75,Gold VIP
C0268,20260603,Kharghar,Maanav Dyal,2023-06-21,8.0,om56@example.net,2026-06-03T17:39:20.186841,8752802767,customers_S005_20260603.json,S005,1078,VIP,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,177084.0,14757.0,Occasional
C0285,20260603,Kopar Khairane,Christopher Pandit,2025-07-24,7.5,tripathihemangini@example.org,2026-06-03T17:39:20.186841,9030944692,customers_S005_20260603.json,S005,314,Regular,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,407700.0,16987.5,Loyal Regular
C0595,20260603,Dronagiri,Charles Date,2025-03-23,18.0,kadakiaonveer@example.net,2026-06-03T17:39:20.186841,9035242762,customers_S005_20260603.json,S005,437,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0114,20260603,Vashi,Balendra Sur,2024-12-13,5.5,ubika50@example.org,2026-06-03T17:39:20.186841,9057322291,customers_S005_20260603.json,S005,537,Loyal,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,437400.0,18225.0,Loyal Regular
C0530,20260603,Dronagiri,Raghav Mandal,2024-05-07,18.0,unknown@noemail.com,2026-06-03T17:39:20.186841,9094313318,customers_S005_20260603.json,S005,757,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,94044.0,15674.0,Occasional
C0622,20260603,Nerul,Diya Setty,2023-11-28,4.0,jmohan@example.com,2026-06-03T17:39:20.186841,9181054628,customers_S005_20260603.json,S005,918,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0166,20260603,Belapur,Kalpit Sheth,2025-12-20,6.5,pranav05@example.net,2026-06-03T17:39:20.186841,9250155333,customers_S005_20260603.json,S005,165,Occasional,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,325428.0,18079.33333333333,Occasional
C0505,20260603,Nerul,Amol Chawla,2024-12-09,4.0,saranayak@example.org,2026-06-03T17:39:20.186841,9252717372,customers_S005_20260603.json,S005,541,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,66468.0,11078.0,Occasional
C0246,20260603,Kopar Khairane,Reyansh Verma,2025-12-09,7.5,esrinivasan@example.org,2026-06-03T17:39:20.186841,9418672508,customers_S005_20260603.json,S005,176,Occasional,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,344340.0,19130.0,Occasional
C0138,20260603,Nerul,Chandran Joshi,2024-05-28,4.0,falakraghavan@example.net,2026-06-03T17:39:20.186841,9455848334,customers_S005_20260603.json,S005,736,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,86484.0,14414.0,Occasional
C0511,20260603,Belapur,Sai Garg,2025-10-11,6.5,loyalaishani@example.net,2026-06-03T17:39:20.186841,9541292648,customers_S005_20260603.json,S005,235,Regular,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0396,20260603,Belapur,Turvi Tiwari,2024-11-18,6.5,akshay89@example.com,2026-06-03T17:39:20.186841,9590061200,customers_S005_20260603.json,S005,562,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,9972.0,1662.0,Occasional
C0515,20260603,Belapur,Lajita Bir,2023-11-21,6.5,zganesan@example.com,2026-06-03T17:39:20.186841,9597116917,customers_S005_20260603.json,S005,925,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0189,20260603,Turbhe,Ishanvi Bose,2023-08-11,9.0,useth@example.com,2026-06-03T17:39:20.186841,9770712389,customers_S005_20260603.json,S005,1027,VIP,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,392550.0,21808.33333333333,Occasional
C0409,20260603,Nerul,Xalak Walla,2025-07-19,4.0,venkateshvyanjana@example.net,2026-06-03T17:39:20.186841,9855574496,customers_S005_20260603.json,S005,319,Regular,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,362016.0,30168.0,Occasional
C0182,20260603,Vashi,Yashawini Gara,2024-12-20,5.5,sudikshapatel@example.org,2026-06-03T17:39:20.186841,9914463309,customers_S005_20260603.json,S005,530,Loyal,2026-06-03T17:41:35.996Z,30,2026-06-03T00:00:00.000Z,768792.0,25626.4,Gold VIP
C0323,20260603,Kharghar,Nachiket Parmar,2025-04-14,8.0,ibera@example.net,2026-06-03T17:39:20.186841,INVALID,customers_S005_20260603.json,S005,415,Loyal,2026-06-03T17:41:35.996Z,30,2026-06-03T00:00:00.000Z,523086.0,17436.2,Gold VIP
C0481,20260603,Turbhe,Tanay Khanna,2025-07-15,9.0,hdixit@example.com,2026-06-03T17:39:20.186841,INVALID,customers_S005_20260603.json,S005,323,Regular,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,507384.0,28188.0,Gold VIP
C0197,20260603,Vashi,Nikita Pant,2024-06-11,5.5,ssarma@example.org,2026-06-03T17:39:20.186841,0112816331,customers_S005_20260603.json,S005,722,Loyal,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,198054.0,11003.0,Occasional
C0037,20260603,Seawoods,Niharika Patla,2025-03-27,2.0,balakrishnansamaksh@example.net,2026-06-03T17:39:20.186841,0196104877,customers_S005_20260603.json,S005,433,Loyal,2026-06-03T17:41:35.996Z,54,2026-06-03T00:00:00.000Z,750960.0,13906.666666666666,Gold VIP
C0080,20260603,Panvel,Vamakshi Johal,2026-02-27,14.0,omani@example.org,2026-06-03T17:39:20.186841,0343637120,customers_S005_20260603.json,S005,96,Occasional,2026-06-03T17:41:35.996Z,60,2026-06-03T00:00:00.000Z,1051728.0,17528.8,Platinum VIP
C0502,20260603,Turbhe,Sneha Bandi,2026-01-13,9.0,pallavisrinivas@example.com,2026-06-03T17:39:20.186841,0350477868,customers_S005_20260603.json,S005,141,Occasional,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0427,20260603,Ulwe,Wahab Gour,2025-07-05,10.0,rdesai@example.org,2026-06-03T17:39:20.186841,0571410589,customers_S005_20260603.json,S005,333,Regular,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0586,20260603,Kharghar,Bhanumati Jain,2024-07-04,8.0,cchhabra@example.net,2026-06-03T17:39:20.186841,0768660937,customers_S005_20260603.json,S005,699,Loyal,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0055,20260603,Vashi,Falguni Mandal,2024-11-03,5.5,neha12@example.com,2026-06-03T17:39:20.186841,1312953261,customers_S005_20260603.json,S005,577,Loyal,2026-06-03T17:41:35.996Z,48,2026-06-03T00:00:00.000Z,953562.0,19865.875,Gold VIP
C0332,20260603,Belapur,Vedhika Banerjee,2024-05-16,6.5,sagarcaleb@example.net,2026-06-03T17:39:20.186841,1433916451,customers_S005_20260603.json,S005,748,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,51252.0,8542.0,Occasional
C0614,20260603,Panvel,Advay Suresh,2025-08-14,14.0,gunbir84@example.com,2026-06-03T17:39:20.186841,1574299938,customers_S005_20260603.json,S005,293,Regular,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,159120.0,26520.0,Occasional
C0412,20260603,Kharghar,Zarna Mani,2024-08-04,8.0,aarushsule@example.org,2026-06-03T17:39:20.186841,2024403713,customers_S005_20260603.json,S005,668,Loyal,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,285642.0,23803.5,Occasional
C0457,20260603,Turbhe,Aarini Ghose,2026-03-05,9.0,kakarnikita@example.net,2026-06-03T17:39:20.186841,2067684121,customers_S005_20260603.json,S005,90,Occasional,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,187248.0,31208.0,Occasional
C0310,20260603,Belapur,Chanchal Sengupta,2024-03-14,6.5,kramanathan@example.org,2026-06-03T17:39:20.186841,2134587190,customers_S005_20260603.json,S005,811,VIP,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,216504.0,18042.0,Occasional
C0220,20260603,Kharghar,Sai Bakshi,2023-07-14,8.0,panini01@example.net,2026-06-03T17:39:20.186841,2299009243,customers_S005_20260603.json,S005,1055,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,127680.0,21280.0,Occasional
C0320,20260603,Ulwe,Rayaan Dua,2025-10-05,10.0,pavanibose@example.net,2026-06-03T17:39:20.186841,2371787595,customers_S005_20260603.json,S005,241,Regular,2026-06-03T17:41:35.996Z,36,2026-06-03T00:00:00.000Z,371706.0,10325.166666666666,Loyal Regular
C0319,20260603,Belapur,Amruta Deshpande,2023-12-09,6.5,znagarajan@example.com,2026-06-03T17:39:20.186841,2469584517,customers_S005_20260603.json,S005,907,VIP,2026-06-03T17:41:35.996Z,0,,0.0,0.0,Occasional
C0171,20260603,Kharghar,Omya Arora,2025-09-11,8.0,nihal34@example.com,2026-06-03T17:39:20.186841,2479423606,customers_S005_20260603.json,S005,265,Regular,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,101910.0,8492.5,Occasional
C0433,20260603,Vashi,Chandran Sawhney,2025-05-06,5.5,wmangal@example.org,2026-06-03T17:39:20.186841,2843892106,customers_S005_20260603.json,S005,393,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,119376.0,19896.0,Occasional
C0205,20260603,Kharghar,Girik Dhawan,2024-10-31,8.0,sekhonmahika@example.org,2026-06-03T17:39:20.186841,2852780823,customers_S005_20260603.json,S005,580,Loyal,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,357342.0,14889.25,Loyal Regular
C0052,20260603,Dronagiri,Devika Munshi,2025-07-09,18.0,aradhanamukherjee@example.net,2026-06-03T17:39:20.186841,2947256883,customers_S005_20260603.json,S005,329,Regular,2026-06-03T17:41:35.996Z,12,2026-06-03T00:00:00.000Z,222690.0,18557.5,Occasional
C0216,20260603,Belapur,Vedhika Sibal,2026-02-08,6.5,nigamgaurav@example.org,2026-06-03T17:39:20.186841,2995020341,customers_S005_20260603.json,S005,115,Occasional,2026-06-03T17:41:35.996Z,30,2026-06-03T00:00:00.000Z,617220.0,20574.0,Gold VIP
C0146,20260603,Seawoods,Robert Dass,2025-06-17,2.0,brau@example.org,2026-06-03T17:39:20.186841,3253526125,customers_S005_20260603.json,S005,351,Regular,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,486882.0,20286.75,Loyal Regular
C0539,20260603,Kharghar,Bhavna Mohan,2024-05-08,8.0,eshana28@example.org,2026-06-03T17:39:20.186841,3304934857,customers_S005_20260603.json,S005,756,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,113346.0,18891.0,Occasional
C0104,20260603,Turbhe,Ijaya Mistry,2024-07-10,9.0,saniwyatt@example.com,2026-06-03T17:39:20.186841,3328770673,customers_S005_20260603.json,S005,693,Loyal,2026-06-03T17:41:35.996Z,36,2026-06-03T00:00:00.000Z,533442.0,14817.833333333334,Gold VIP
C0001,20260603,Unknown,Reva Dhar,2025-11-09,2.0,nisha59@example.com,2026-06-03T17:39:20.186841,3330178618,customers_S005_20260603.json,S005,206,Regular,2026-06-03T17:41:35.996Z,78,2026-06-03T00:00:00.000Z,1532628.0,19649.07692307692,Platinum VIP
C0078,20260603,Vashi,Dhruv Saxena,2025-09-09,5.5,kdave@example.net,2026-06-03T17:39:20.186841,3535008148,customers_S005_20260603.json,S005,267,Regular,2026-06-03T17:41:35.996Z,24,2026-06-03T00:00:00.000Z,384252.0,16010.5,Loyal Regular
C0519,20260603,Vashi,Netra Garde,2024-07-13,5.5,amritakoshy@example.com,2026-06-03T17:39:20.186841,3677916886,customers_S005_20260603.json,S005,690,Loyal,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,45336.0,7556.0,Occasional
C0076,20260603,Nerul,Bishakha Bhandari,2024-09-19,4.0,lavanyaissac@example.org,2026-06-03T17:39:20.186841,3688235616,customers_S005_20260603.json,S005,622,Loyal,2026-06-03T17:41:35.996Z,48,2026-06-03T00:00:00.000Z,807558.0,16824.125,Gold VIP
C0193,20260603,Vashi,Yutika Bath,2024-07-19,5.5,jeevikamahal@example.net,2026-06-03T17:39:20.186841,3993112007,customers_S005_20260603.json,S005,684,Loyal,2026-06-03T17:41:35.996Z,18,2026-06-03T00:00:00.000Z,294108.0,16339.333333333334,Occasional
C0032,20260603,Nerul,Yashica Bobal,2023-10-17,4.0,revasharma@example.org,2026-06-03T17:39:20.186841,4370483303,customers_S005_20260603.json,S005,960,VIP,2026-06-03T17:41:35.996Z,78,2026-06-03T00:00:00.000Z,1015668.0,13021.384615384615,Platinum VIP
C0308,20260603,Kopar Khairane,Anirudh Bains,2024-05-19,7.5,gautamiprabhu@example.com,2026-06-03T17:39:20.186841,4381840908,customers_S005_20260603.json,S005,745,VIP,2026-06-03T17:41:35.996Z,6,2026-06-03T00:00:00.000Z,162456.0,27076.0,Occasional
